source,img_idx,model,noise_idx,mse_t1,mse_t11,mse_t21,mse_t31,mse_t41,mse_t51,mse_t61,mse_t71,mse_t81,mse_t91,mse_t101,mse_t111,mse_t121,mse_t131,mse_t141,mse_t151,mse_t161,mse_t171,mse_t181,mse_t191,mse_t201,mse_t211,mse_t221,mse_t231,mse_t241
SD1.2,0,SD1.3,22,0.9165039062,0.7539062500,0.6762695312,0.6230468750,0.5834960938,0.5507812500,0.5229492188,0.4978027344,0.4753417969,0.4555664062,0.4372558594,0.4201660156,0.4040527344,0.3896484375,0.3754882812,0.3623046875,0.3496093750,0.3376464844,0.3264160156,0.3151855469,0.3044433594,0.2941894531,0.2849121094,0.2753906250,0.2663574219
SD1.2,0,SD1.3,23,0.9536132812,0.7797851562,0.6977539062,0.6420898438,0.6020507812,0.5688476562,0.5405273438,0.5161132812,0.4943847656,0.4753417969,0.4577636719,0.4414062500,0.4257812500,0.4116210938,0.3977050781,0.3845214844,0.3718261719,0.3598632812,0.3483886719,0.3369140625,0.3259277344,0.3151855469,0.3051757812,0.2949218750,0.2851562500
SD1.2,0,SD1.3,24,0.9433593750,0.7739257812,0.6938476562,0.6401367188,0.6010742188,0.5683593750,0.5400390625,0.5151367188,0.4926757812,0.4726562500,0.4543457031,0.4370117188,0.4204101562,0.4057617188,0.3913574219,0.3779296875,0.3649902344,0.3530273438,0.3415527344,0.3303222656,0.3193359375,0.3088378906,0.2988281250,0.2888183594,0.2792968750
SD1.2,0,SD1.3,25,0.9272460938,0.7607421875,0.6806640625,0.6269531250,0.5874023438,0.5551757812,0.5273437500,0.5034179688,0.4816894531,0.4626464844,0.4450683594,0.4284667969,0.4130859375,0.3989257812,0.3852539062,0.3723144531,0.3601074219,0.3483886719,0.3374023438,0.3264160156,0.3159179688,0.3056640625,0.2966308594,0.2871093750,0.2780761719
SD1.2,0,SD1.3,26,0.9296875000,0.7631835938,0.6850585938,0.6318359375,0.5917968750,0.5590820312,0.5307617188,0.5058593750,0.4833984375,0.4638671875,0.4455566406,0.4284667969,0.4123535156,0.3979492188,0.3837890625,0.3706054688,0.3581542969,0.3461914062,0.3352050781,0.3242187500,0.3137207031,0.3034667969,0.2944335938,0.2849121094,0.2758789062
SD1.2,0,SD1.3,27,0.9165039062,0.7504882812,0.6708984375,0.6171875000,0.5776367188,0.5454101562,0.5175781250,0.4934082031,0.4719238281,0.4531250000,0.4355468750,0.4191894531,0.4038085938,0.3901367188,0.3767089844,0.3642578125,0.3525390625,0.3413085938,0.3308105469,0.3203125000,0.3100585938,0.3002929688,0.2912597656,0.2819824219,0.2729492188
SD1.2,0,SD1.3,28,0.9267578125,0.7602539062,0.6831054688,0.6308593750,0.5917968750,0.5590820312,0.5307617188,0.5053710938,0.4826660156,0.4628906250,0.4445800781,0.4272460938,0.4111328125,0.3967285156,0.3823242188,0.3691406250,0.3566894531,0.3449707031,0.3337402344,0.3227539062,0.3122558594,0.3022460938,0.2929687500,0.2834472656,0.2744140625
SD1.2,0,SD1.3,29,0.9418945312,0.7700195312,0.6865234375,0.6303710938,0.5893554688,0.5556640625,0.5268554688,0.5014648438,0.4792480469,0.4594726562,0.4411621094,0.4240722656,0.4082031250,0.3937988281,0.3796386719,0.3664550781,0.3540039062,0.3422851562,0.3310546875,0.3198242188,0.3088378906,0.2985839844,0.2888183594,0.2790527344,0.2700195312
SD1.2,1,SD1.3,0,0.9643554688,0.8266601562,0.7509765625,0.6977539062,0.6582031250,0.6245117188,0.5957031250,0.5698242188,0.5468750000,0.5263671875,0.5078125000,0.4899902344,0.4733886719,0.4584960938,0.4438476562,0.4299316406,0.4165039062,0.4033203125,0.3908691406,0.3781738281,0.3659667969,0.3537597656,0.3425292969,0.3310546875,0.3198242188
SD1.2,1,SD1.3,1,0.9682617188,0.8281250000,0.7509765625,0.6958007812,0.6547851562,0.6206054688,0.5913085938,0.5654296875,0.5419921875,0.5214843750,0.5024414062,0.4848632812,0.4680175781,0.4531250000,0.4382324219,0.4243164062,0.4106445312,0.3977050781,0.3852539062,0.3728027344,0.3610839844,0.3498535156,0.3398437500,0.3293457031,0.3186035156
SD1.2,1,SD1.3,2,0.9799804688,0.8295898438,0.7490234375,0.6933593750,0.6528320312,0.6191406250,0.5903320312,0.5654296875,0.5434570312,0.5239257812,0.5063476562,0.4895019531,0.4736328125,0.4589843750,0.4448242188,0.4313964844,0.4187011719,0.4069824219,0.3955078125,0.3842773438,0.3747558594,0.3630371094,0.3518066406,0.3403320312,0.3291015625
SD1.2,1,SD1.3,3,0.9594726562,0.8178710938,0.7412109375,0.6884765625,0.6489257812,0.6157226562,0.5869140625,0.5610351562,0.5380859375,0.5175781250,0.4985351562,0.4807128906,0.4638671875,0.4484863281,0.4333496094,0.4191894531,0.4052734375,0.3920898438,0.3796386719,0.3669433594,0.3547363281,0.3427734375,0.3320312500,0.3205566406,0.3098144531
SD1.2,1,SD1.3,4,0.9716796875,0.8291015625,0.7509765625,0.6967773438,0.6567382812,0.6230468750,0.5937500000,0.5678710938,0.5449218750,0.5249023438,0.5063476562,0.4887695312,0.4721679688,0.4575195312,0.4428710938,0.4291992188,0.4160156250,0.4035644531,0.3916015625,0.3796386719,0.3681640625,0.3566894531,0.3464355469,0.3356933594,0.3251953125
SD1.2,1,SD1.3,5,0.9697265625,0.8281250000,0.7485351562,0.6923828125,0.6503906250,0.6152343750,0.5854492188,0.5590820312,0.5361328125,0.5156250000,0.4968261719,0.4792480469,0.4624023438,0.4470214844,0.4318847656,0.4177246094,0.4040527344,0.3911132812,0.3786621094,0.3664550781,0.3544921875,0.3427734375,0.3322753906,0.3212890625,0.3110351562
SD1.2,1,SD1.3,6,0.9614257812,0.8183593750,0.7416992188,0.6884765625,0.6479492188,0.6142578125,0.5849609375,0.5590820312,0.5361328125,0.5161132812,0.4978027344,0.4804687500,0.4638671875,0.4489746094,0.4340820312,0.4199218750,0.4062500000,0.3928222656,0.3801269531,0.3674316406,0.3552246094,0.3432617188,0.3322753906,0.3210449219,0.3103027344
SD1.2,1,SD1.3,7,0.9487304688,0.8115234375,0.7377929688,0.6860351562,0.6474609375,0.6152343750,0.5874023438,0.5625000000,0.5395507812,0.5200195312,0.5009765625,0.4836425781,0.4667968750,0.4516601562,0.4367675781,0.4226074219,0.4089355469,0.3959960938,0.3837890625,0.3715820312,0.3596191406,0.3479003906,0.3371582031,0.3266601562,0.3159179688
SD1.2,1,SD1.3,8,0.9682617188,0.8266601562,0.7485351562,0.6933593750,0.6513671875,0.6166992188,0.5859375000,0.5590820312,0.5351562500,0.5141601562,0.4948730469,0.4770507812,0.4599609375,0.4448242188,0.4299316406,0.4160156250,0.4028320312,0.3903808594,0.3786621094,0.3666992188,0.3552246094,0.3442382812,0.3339843750,0.3234863281,0.3134765625
SD1.2,1,SD1.3,9,0.9555664062,0.8144531250,0.7377929688,0.6850585938,0.6459960938,0.6132812500,0.5854492188,0.5600585938,0.5375976562,0.5175781250,0.4985351562,0.4807128906,0.4638671875,0.4484863281,0.4335937500,0.4196777344,0.4060058594,0.3930664062,0.3806152344,0.3684082031,0.3564453125,0.3449707031,0.3344726562,0.3237304688,0.3134765625
SD1.2,1,SD1.3,10,0.9750976562,0.8359375000,0.7583007812,0.7026367188,0.6606445312,0.6250000000,0.5937500000,0.5668945312,0.5424804688,0.5214843750,0.5024414062,0.4846191406,0.4677734375,0.4523925781,0.4375000000,0.4235839844,0.4101562500,0.3974609375,0.3854980469,0.3735351562,0.3620605469,0.3505859375,0.3403320312,0.3295898438,0.3193359375
SD1.2,1,SD1.3,11,0.9379882812,0.8002929688,0.7275390625,0.6772460938,0.6401367188,0.6088867188,0.5810546875,0.5566406250,0.5341796875,0.5141601562,0.4958496094,0.4785156250,0.4616699219,0.4467773438,0.4318847656,0.4179687500,0.4045410156,0.3918457031,0.3796386719,0.3676757812,0.3564453125,0.3452148438,0.3359375000,0.3261718750,0.3173828125
SD1.2,1,SD1.3,12,0.9555664062,0.8139648438,0.7373046875,0.6835937500,0.6435546875,0.6103515625,0.5820312500,0.5576171875,0.5356445312,0.5161132812,0.4982910156,0.4812011719,0.4650878906,0.4506835938,0.4362792969,0.4226074219,0.4096679688,0.3972167969,0.3852539062,0.3732910156,0.3620605469,0.3508300781,0.3403320312,0.3298339844,0.3203125000
SD1.2,1,SD1.3,13,0.9511718750,0.8120117188,0.7353515625,0.6811523438,0.6411132812,0.6088867188,0.5805664062,0.5561523438,0.5341796875,0.5146484375,0.4965820312,0.4797363281,0.4636230469,0.4489746094,0.4343261719,0.4206542969,0.4072265625,0.3942871094,0.3820800781,0.3701171875,0.3596191406,0.3498535156,0.3405761719,0.3293457031,0.3186035156
SD1.2,1,SD1.3,14,0.9589843750,0.8198242188,0.7431640625,0.6889648438,0.6489257812,0.6152343750,0.5854492188,0.5590820312,0.5356445312,0.5146484375,0.4953613281,0.4772949219,0.4602050781,0.4448242188,0.4301757812,0.4162597656,0.4030761719,0.3903808594,0.3786621094,0.3666992188,0.3552246094,0.3439941406,0.3334960938,0.3227539062,0.3122558594
SD1.2,1,SD1.3,15,0.9379882812,0.8032226562,0.7294921875,0.6782226562,0.6396484375,0.6074218750,0.5795898438,0.5546875000,0.5327148438,0.5126953125,0.4946289062,0.4772949219,0.4609375000,0.4460449219,0.4313964844,0.4174804688,0.4042968750,0.3916015625,0.3793945312,0.3671875000,0.3554687500,0.3439941406,0.3334960938,0.3227539062,0.3125000000
SD1.2,1,SD1.3,16,0.9648437500,0.8178710938,0.7392578125,0.6845703125,0.6440429688,0.6098632812,0.5805664062,0.5551757812,0.5322265625,0.5122070312,0.4936523438,0.4765625000,0.4602050781,0.4455566406,0.4311523438,0.4177246094,0.4045410156,0.3918457031,0.3798828125,0.3676757812,0.3559570312,0.3444824219,0.3337402344,0.3229980469,0.3125000000
SD1.2,1,SD1.3,17,0.9584960938,0.8149414062,0.7377929688,0.6840820312,0.6440429688,0.6103515625,0.5815429688,0.5561523438,0.5336914062,0.5136718750,0.4951171875,0.4780273438,0.4616699219,0.4470214844,0.4323730469,0.4187011719,0.4052734375,0.3925781250,0.3803710938,0.3681640625,0.3562011719,0.3444824219,0.3337402344,0.3227539062,0.3120117188
SD1.2,1,SD1.3,18,0.9467773438,0.8144531250,0.7431640625,0.6923828125,0.6542968750,0.6220703125,0.5942382812,0.5688476562,0.5463867188,0.5263671875,0.5078125000,0.4904785156,0.4736328125,0.4584960938,0.4436035156,0.4294433594,0.4160156250,0.4033203125,0.3911132812,0.3791503906,0.3676757812,0.3566894531,0.3474121094,0.3386230469,0.3276367188
SD1.2,1,SD1.3,19,0.9682617188,0.8256835938,0.7485351562,0.6938476562,0.6533203125,0.6191406250,0.5893554688,0.5625000000,0.5390625000,0.5180664062,0.4985351562,0.4804687500,0.4633789062,0.4482421875,0.4331054688,0.4189453125,0.4052734375,0.3923339844,0.3798828125,0.3676757812,0.3559570312,0.3444824219,0.3339843750,0.3232421875,0.3129882812
SD1.2,1,SD1.3,20,0.9477539062,0.8071289062,0.7338867188,0.6831054688,0.6450195312,0.6132812500,0.5849609375,0.5595703125,0.5366210938,0.5161132812,0.4970703125,0.4794921875,0.4628906250,0.4482421875,0.4343261719,0.4223632812,0.4135742188,0.4008789062,0.3884277344,0.3762207031,0.3642578125,0.3525390625,0.3417968750,0.3308105469,0.3200683594
SD1.2,1,SD1.3,21,0.9428710938,0.8046875000,0.7319335938,0.6806640625,0.6416015625,0.6083984375,0.5795898438,0.5537109375,0.5302734375,0.5097656250,0.4904785156,0.4724121094,0.4555664062,0.4404296875,0.4260253906,0.4123535156,0.3996582031,0.3876953125,0.3762207031,0.3649902344,0.3540039062,0.3432617188,0.3332519531,0.3227539062,0.3129882812
SD1.2,1,SD1.3,22,0.9409179688,0.8037109375,0.7294921875,0.6777343750,0.6391601562,0.6064453125,0.5776367188,0.5517578125,0.5288085938,0.5083007812,0.4892578125,0.4711914062,0.4538574219,0.4384765625,0.4230957031,0.4089355469,0.3955078125,0.3830566406,0.3710937500,0.3601074219,0.3498535156,0.3405761719,0.3305664062,0.3195800781,0.3093261719
SD1.2,1,SD1.3,23,0.9707031250,0.8271484375,0.7500000000,0.6953125000,0.6542968750,0.6196289062,0.5898437500,0.5629882812,0.5395507812,0.5190429688,0.5000000000,0.4819335938,0.4648437500,0.4494628906,0.4343261719,0.4199218750,0.4062500000,0.3930664062,0.3806152344,0.3681640625,0.3562011719,0.3442382812,0.3334960938,0.3222656250,0.3117675781
SD1.2,1,SD1.3,24,0.9687500000,0.8242187500,0.7460937500,0.6918945312,0.6523437500,0.6201171875,0.5917968750,0.5664062500,0.5434570312,0.5234375000,0.5043945312,0.4860839844,0.4689941406,0.4536132812,0.4387207031,0.4243164062,0.4106445312,0.3974609375,0.3850097656,0.3725585938,0.3603515625,0.3488769531,0.3381347656,0.3271484375,0.3168945312
SD1.2,1,SD1.3,25,0.9506835938,0.8090820312,0.7343750000,0.6821289062,0.6430664062,0.6108398438,0.5825195312,0.5571289062,0.5341796875,0.5141601562,0.4953613281,0.4777832031,0.4611816406,0.4460449219,0.4313964844,0.4174804688,0.4040527344,0.3913574219,0.3791503906,0.3671875000,0.3554687500,0.3442382812,0.3337402344,0.3227539062,0.3125000000
SD1.2,1,SD1.3,26,0.9565429688,0.8159179688,0.7387695312,0.6850585938,0.6450195312,0.6123046875,0.5839843750,0.5590820312,0.5366210938,0.5170898438,0.4985351562,0.4812011719,0.4645996094,0.4494628906,0.4345703125,0.4204101562,0.4069824219,0.3940429688,0.3818359375,0.3696289062,0.3579101562,0.3464355469,0.3359375000,0.3251953125,0.3149414062
SD1.2,1,SD1.3,27,0.9458007812,0.8071289062,0.7319335938,0.6796875000,0.6416015625,0.6093750000,0.5815429688,0.5571289062,0.5346679688,0.5151367188,0.4963378906,0.4787597656,0.4619140625,0.4467773438,0.4318847656,0.4177246094,0.4045410156,0.3920898438,0.3803710938,0.3684082031,0.3574218750,0.3466796875,0.3371582031,0.3264160156,0.3156738281
SD1.2,1,SD1.3,28,0.9526367188,0.8120117188,0.7373046875,0.6850585938,0.6455078125,0.6123046875,0.5839843750,0.5590820312,0.5366210938,0.5170898438,0.4990234375,0.4816894531,0.4653320312,0.4506835938,0.4360351562,0.4221191406,0.4086914062,0.3957519531,0.3830566406,0.3703613281,0.3581542969,0.3459472656,0.3349609375,0.3237304688,0.3129882812
SD1.2,1,SD1.3,29,0.9677734375,0.8276367188,0.7495117188,0.6943359375,0.6528320312,0.6191406250,0.5898437500,0.5639648438,0.5405273438,0.5200195312,0.5009765625,0.4826660156,0.4655761719,0.4501953125,0.4350585938,0.4211425781,0.4077148438,0.3947753906,0.3825683594,0.3703613281,0.3583984375,0.3469238281,0.3364257812,0.3254394531,0.3151855469
SD1.2,2,SD1.3,0,0.8666992188,0.6289062500,0.5400390625,0.4851074219,0.4467773438,0.4165039062,0.3913574219,0.3701171875,0.3520507812,0.3364257812,0.3220214844,0.3085937500,0.2961425781,0.2849121094,0.2741699219,0.2644042969,0.2551269531,0.2467041016,0.2386474609,0.2308349609,0.2232666016,0.2160644531,0.2094726562,0.2028808594,0.1966552734
SD1.2,2,SD1.3,1,0.8691406250,0.6347656250,0.5434570312,0.4865722656,0.4475097656,0.4165039062,0.3906250000,0.3693847656,0.3505859375,0.3339843750,0.3188476562,0.3051757812,0.2922363281,0.2810058594,0.2702636719,0.2602539062,0.2512207031,0.2424316406,0.2343750000,0.2265625000,0.2193603516,0.2124023438,0.2062988281,0.2000732422,0.1942138672
SD1.2,2,SD1.3,2,0.8901367188,0.6513671875,0.5605468750,0.5039062500,0.4636230469,0.4311523438,0.4042968750,0.3813476562,0.3615722656,0.3447265625,0.3295898438,0.3156738281,0.3027343750,0.2912597656,0.2800292969,0.2697753906,0.2602539062,0.2512207031,0.2427978516,0.2346191406,0.2269287109,0.2196044922,0.2131347656,0.2066650391,0.2005615234
SD1.2,2,SD1.3,3,0.8666992188,0.6367187500,0.5473632812,0.4916992188,0.4531250000,0.4223632812,0.3964843750,0.3742675781,0.3547363281,0.3378906250,0.3225097656,0.3085937500,0.2956542969,0.2844238281,0.2736816406,0.2639160156,0.2548828125,0.2462158203,0.2381591797,0.2303466797,0.2229003906,0.2159423828,0.2094726562,0.2030029297,0.1968994141
SD1.2,2,SD1.3,4,0.8779296875,0.6376953125,0.5449218750,0.4880371094,0.4484863281,0.4177246094,0.3920898438,0.3701171875,0.3513183594,0.3354492188,0.3212890625,0.3081054688,0.2954101562,0.2841796875,0.2731933594,0.2631835938,0.2536621094,0.2447509766,0.2364501953,0.2282714844,0.2207031250,0.2133789062,0.2067871094,0.1999511719,0.1937255859
SD1.2,2,SD1.3,5,0.8642578125,0.6333007812,0.5444335938,0.4887695312,0.4499511719,0.4182128906,0.3918457031,0.3688964844,0.3488769531,0.3315429688,0.3161621094,0.3020019531,0.2893066406,0.2783203125,0.2678222656,0.2580566406,0.2492675781,0.2409667969,0.2333984375,0.2258300781,0.2185058594,0.2115478516,0.2050781250,0.1986083984,0.1925048828
SD1.2,2,SD1.3,6,0.8750000000,0.6479492188,0.5571289062,0.5000000000,0.4599609375,0.4277343750,0.4006347656,0.3776855469,0.3579101562,0.3410644531,0.3259277344,0.3117675781,0.2988281250,0.2875976562,0.2766113281,0.2663574219,0.2568359375,0.2480468750,0.2397460938,0.2316894531,0.2239990234,0.2166748047,0.2099609375,0.2032470703,0.1968994141
SD1.2,2,SD1.3,7,0.8632812500,0.6391601562,0.5512695312,0.4968261719,0.4582519531,0.4272460938,0.4016113281,0.3793945312,0.3601074219,0.3435058594,0.3281250000,0.3146972656,0.3017578125,0.2900390625,0.2788085938,0.2683105469,0.2587890625,0.2497558594,0.2414550781,0.2332763672,0.2255859375,0.2183837891,0.2117919922,0.2052001953,0.1989746094
SD1.2,2,SD1.3,8,0.8759765625,0.6420898438,0.5498046875,0.4909667969,0.4499511719,0.4179687500,0.3913574219,0.3686523438,0.3488769531,0.3320312500,0.3168945312,0.3032226562,0.2907714844,0.2795410156,0.2687988281,0.2587890625,0.2496337891,0.2409667969,0.2329101562,0.2250976562,0.2176513672,0.2104492188,0.2039794922,0.1973876953,0.1912841797
SD1.2,2,SD1.3,9,0.8618164062,0.6323242188,0.5434570312,0.4875488281,0.4475097656,0.4155273438,0.3891601562,0.3669433594,0.3481445312,0.3330078125,0.3193359375,0.3061523438,0.2939453125,0.2829589844,0.2722167969,0.2624511719,0.2531738281,0.2446289062,0.2364501953,0.2285156250,0.2208251953,0.2136230469,0.2070312500,0.2003173828,0.1940917969
SD1.2,2,SD1.3,10,0.8740234375,0.6352539062,0.5439453125,0.4882812500,0.4494628906,0.4189453125,0.3935546875,0.3720703125,0.3535156250,0.3376464844,0.3232421875,0.3103027344,0.2980957031,0.2873535156,0.2770996094,0.2673339844,0.2583007812,0.2495117188,0.2412109375,0.2331542969,0.2254638672,0.2180175781,0.2114257812,0.2045898438,0.1981201172
SD1.2,2,SD1.3,11,0.8598632812,0.6337890625,0.5444335938,0.4885253906,0.4487304688,0.4172363281,0.3913574219,0.3693847656,0.3503417969,0.3339843750,0.3193359375,0.3059082031,0.2937011719,0.2827148438,0.2719726562,0.2619628906,0.2524414062,0.2436523438,0.2353515625,0.2272949219,0.2197265625,0.2125244141,0.2061767578,0.1997070312,0.1937255859
SD1.2,2,SD1.3,12,0.8627929688,0.6342773438,0.5458984375,0.4899902344,0.4514160156,0.4206542969,0.3947753906,0.3723144531,0.3527832031,0.3361816406,0.3210449219,0.3071289062,0.2941894531,0.2829589844,0.2722167969,0.2624511719,0.2531738281,0.2447509766,0.2369384766,0.2292480469,0.2219238281,0.2150878906,0.2089843750,0.2027587891,0.1968994141
SD1.2,2,SD1.3,13,0.8627929688,0.6328125000,0.5454101562,0.4919433594,0.4548339844,0.4248046875,0.3996582031,0.3781738281,0.3591308594,0.3430175781,0.3288574219,0.3159179688,0.3032226562,0.2917480469,0.2807617188,0.2705078125,0.2607421875,0.2517089844,0.2432861328,0.2348632812,0.2268066406,0.2189941406,0.2120361328,0.2048339844,0.1979980469
SD1.2,2,SD1.3,14,0.8618164062,0.6303710938,0.5405273438,0.4846191406,0.4458007812,0.4152832031,0.3896484375,0.3674316406,0.3481445312,0.3315429688,0.3164062500,0.3024902344,0.2895507812,0.2783203125,0.2678222656,0.2580566406,0.2490234375,0.2407226562,0.2331542969,0.2258300781,0.2188720703,0.2121582031,0.2061767578,0.1999511719,0.1940917969
SD1.2,2,SD1.3,15,0.8442382812,0.6215820312,0.5346679688,0.4799804688,0.4421386719,0.4118652344,0.3867187500,0.3647460938,0.3457031250,0.3293457031,0.3146972656,0.3015136719,0.2890625000,0.2785644531,0.2680664062,0.2587890625,0.2498779297,0.2415771484,0.2337646484,0.2261962891,0.2191162109,0.2124023438,0.2062988281,0.1999511719,0.1939697266
SD1.2,2,SD1.3,16,0.8784179688,0.6435546875,0.5502929688,0.4916992188,0.4514160156,0.4196777344,0.3935546875,0.3713378906,0.3522949219,0.3356933594,0.3205566406,0.3066406250,0.2934570312,0.2819824219,0.2712402344,0.2612304688,0.2514648438,0.2421875000,0.2336425781,0.2252197266,0.2172851562,0.2097167969,0.2028808594,0.1959228516,0.1895751953
SD1.2,2,SD1.3,17,0.8647460938,0.6323242188,0.5439453125,0.4890136719,0.4506835938,0.4204101562,0.3947753906,0.3728027344,0.3537597656,0.3374023438,0.3227539062,0.3095703125,0.2973632812,0.2868652344,0.2766113281,0.2673339844,0.2583007812,0.2498779297,0.2419433594,0.2341308594,0.2266845703,0.2196044922,0.2131347656,0.2064208984,0.2001953125
SD1.2,2,SD1.3,18,0.8603515625,0.6342773438,0.5458984375,0.4902343750,0.4514160156,0.4208984375,0.3957519531,0.3742675781,0.3552246094,0.3391113281,0.3242187500,0.3105468750,0.2978515625,0.2866210938,0.2756347656,0.2656250000,0.2563476562,0.2473144531,0.2390136719,0.2307128906,0.2230224609,0.2155761719,0.2088623047,0.2021484375,0.1958007812
SD1.2,2,SD1.3,19,0.8867187500,0.6489257812,0.5561523438,0.4985351562,0.4580078125,0.4262695312,0.3996582031,0.3771972656,0.3576660156,0.3410644531,0.3261718750,0.3125000000,0.2998046875,0.2883300781,0.2770996094,0.2668457031,0.2570800781,0.2478027344,0.2391357422,0.2305908203,0.2226562500,0.2150878906,0.2081298828,0.2011718750,0.1945800781
SD1.2,2,SD1.3,20,0.8671875000,0.6381835938,0.5473632812,0.4909667969,0.4526367188,0.4223632812,0.3969726562,0.3752441406,0.3562011719,0.3395996094,0.3247070312,0.3107910156,0.2976074219,0.2863769531,0.2758789062,0.2658691406,0.2563476562,0.2475585938,0.2392578125,0.2312011719,0.2236328125,0.2163085938,0.2098388672,0.2033691406,0.1973876953
SD1.2,2,SD1.3,21,0.8627929688,0.6323242188,0.5424804688,0.4858398438,0.4462890625,0.4150390625,0.3891601562,0.3671875000,0.3483886719,0.3322753906,0.3176269531,0.3044433594,0.2919921875,0.2812500000,0.2707519531,0.2612304688,0.2521972656,0.2437744141,0.2360839844,0.2285156250,0.2213134766,0.2144775391,0.2081298828,0.2017822266,0.1956787109
